id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName,placeOfBirth,secondNationality,secondNationalityId
axku82d0k0yneq3cgw2rztox6,Frederik,Ellegaard Christensen,,,F. Ellegaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-12-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,right,23.0,active,no,,,,
b5r9e8cyb3ds82vcy387j717t,Mads,Møldrup Carlson,,,M. Carlson,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-01-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,90.0,active,yes,,,,
bdxcd38y99nrbv72uh2v4fhg4,Mikkel,Riis Ladefoged,,,M. Ladefoged,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-06-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,201.0,,,11.0,active,yes,,,,
c6x3omnbbq5hw10xsxcq1yec4,Philip,Banda Hjøllund Sørensen,,,P. Banda,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-05-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,2.0,active,yes,,,,
cczs3j1n5k0om7jovmcjsvnu2,Alexander,Kostow,,,A. Kostow,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-05-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
ceo14a2foxl6hd7m16xu3ed3p,Mark,Kongstedt,,,M. Kongstedt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-07-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,8.0,active,yes,,,,
d9c6x5owti90qf3bc6vbttkic,Bertil,Rygaard Hansen,,,B. Rygaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-08-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,20.0,active,yes,,,,
dby4dlsu0mcjg51czovmyjvxm,Cyrus,Dehmie,Cyrus,Dehmie,C. Dehmie,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,2002-05-25,Australia,u5ieemi69z72c3bgczyy68lo,,,,11.0,active,no,,,,
dcj1r91o3t276o924heml8stl,Souheib,Dhaflaoui,,,S. Dhaflaoui,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-05-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,10.0,active,no,,,,
doebk87bwxwqd926z0xb2a4bu,Patrick Birch,Braune,,,P. Braune,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1988-02-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
dr570q396g7vf0vs0me443dg,Malte,Eghave Flindtholt,,,M. Flindtholt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-03-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,13.0,active,yes,,,,
eso2tbbpnxu9qvx6zy07m5jx0,Julius,Madsen,,,J. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-08-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,14.0,active,no,,Næstved,,
f1ba9g771s0zeel0titcj3omi,Abdoulie,Njai,,,A. Njai,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-07-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,,,17.0,active,no,,København,Gambia,4ix3ulx7h2a09r16jo9qdbuvp
k3aywnd7l2wi7443br86hgyc,Gustav,Ledet Møller,,,G. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-06-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,,right,30.0,active,yes,,,,
1902oagnhlo7x9xpumxvg1t78,Lukas Edvin,Björklund,Lukas,Björklund,L. Björklund,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2004-02-16,Sweden,1z6l2c33w2kyz9rdefs1d68nb,,,right,30.0,active,yes,,Malmö,,
1rr41tgqg6pdzps45l79q2xn9,Thomas,Nørgaard,Thomas,Nørgaard,T. Nørgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1982-04-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
3361cs2j60yxzy9mir80byqc5,Andreas,Oggesen,Andreas,Oggesen,A. Oggesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1994-03-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,173.0,59.0,right,22.0,active,yes,,Viborg,,
33sxiwcjeqcop3ukuok86ujmd,Marc,Dal Hende,Marc,Dal Hende,M. Dal Hende,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-11-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,75.0,left,5.0,active,yes,,Dragør,,
3b8zmft8guvxlwfl1ystmjzkl,Jonas,Søndberg Thorsen,Jonas,Thorsen,J. Thorsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1990-04-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,77.0,right,16.0,active,yes,,Skæring,,
3ihg8kmpq3ipbllmt9438r504,Sebastian,Escobar Jensen,,,S. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-04-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
4lac0f1ev5usxpka7gaev3hii,Marcus,Kristensen,Marcus,Kristensen,M. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-01-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,15.0,active,yes,Marcus Kristensen,,,
4qyfoq5fjiochtj89w426lm21,Søren,Skals Andreasen,,,S. Andreasen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1996-03-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,14.0,active,yes,,,,
50j8jwihp7kviifscjim8f0mh,Adnan,Hadzic,Adnan,Hadzic,A. Hadzic,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-03-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,75.0,,6.0,active,no,,,,
5j9d1plbsd5ic01r3ggziutwp,Rasmus,Hjorth Vinderslev,Rasmus,Vinderslev,R. Vinderslev,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-08-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,75.0,right,24.0,active,yes,,,,
5jdkdvxssuc8gvzwwrq5bs76y,Tobias,Sommer Sørensen,Tobias,Sommer,T. Sommer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-11-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,26.0,active,yes,,,,
5q4p56lg1vjsqo824aql0e1d6,Dalton James,Wilkins,Dalton,Wilkins,D. Wilkins,New Zealand,wcq2y28a27syx5do1k2i2nj8,Defender,player,1999-04-15,New Zealand,wcq2y28a27syx5do1k2i2nj8,181.0,61.0,,13.0,active,yes,,,,
5x8064b3yr7txk0czddfjtffu,Sefer,Emini,Sefer,Emini,S. Emini,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Midfielder,player,2000-07-15,North Macedonia,1lesyxylc5eza0a4z87t9azcc,,,,7.0,active,yes,,,,
6gh4z3yubnpypzoakjom1rj3e,José Jesus,Gallegos,José,Gallegos,J. Gallegos,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-09-22,USA,7hr2f89v44y65dyu9k92vprwn,176.0,70.0,right,17.0,active,yes,,San Antonio,,
6j0ivhjylcydxazb81pheftp0,Simon,Maass,,,S. Maass,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-12-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,176.0,,right,,active,yes,,,,
6je6y9uk6km1tkzatpw8v9p1w,Anders,Bergholt Pedersen,,,A. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-09-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,34.0,active,yes,,,,
6rd849oap6uh93wdwjk8590q1,Maxime Henry Armand,Soulas,Maxime,Soulas,M. Soulas,France,7gww28djs405rfga69smki84o,Defender,player,1999-05-19,France,7gww28djs405rfga69smki84o,191.0,74.0,,12.0,active,yes,,Montpellier,,
7j7msbwp1i7994rpr7yz6t905,Christoffer,Kongsted Remmer,Christoffer,Remmer,C. Remmer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1993-01-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,79.0,,2.0,active,yes,,Hvidovre,,
81a5mbcfvbxke0w3cbq65ld2i,Marcus,Ryu Alstrup,Marcus,Alstrup,M. Alstrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-03-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,13.0,active,no,,,,
87n4spocdm5palu8frve2ff85,Emil,Berggreen,Emil,Berggreen,E. Berggreen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-05-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,89.0,right,11.0,active,yes,,Helsingør,,
8eribncmewk65x40tn7pvqymt,Robin,Schouten,Robin,Schouten,R. Schouten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1998-02-25,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,71.0,right,,active,no,,Alkmaar,,
8viazilbghyogmhd7w3lg2six,Sebastian,Koch,Sebastian,Koch,S. Koch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1996-10-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,,right,27.0,active,yes,,,,
94560hgwsjkx8qgz48f7gzitw,Olti,Hyseni,,,O. Hyseni,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2007-07-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,31.0,active,yes,,,,
945m1ao4o1wvojbkckvdtjre2,Mads Hjalmar,Hansen,Mads,Hansen,M. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-04-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,,right,23.0,active,no,,,,
9rbmj0j542662taz98gtv6bfu,Mikkel,Hyllegaard,Mikkel,Hyllegaard,M. Hyllegaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-04-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,173.0,,,9.0,active,no,,,,
9yxhg70gpwi3e9s84c8qwg0yx,Jonas,Dakir,Jonas,Dakir,J. Dakir,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1997-04-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,191.0,76.0,,28.0,active,yes,,Aarhus,,
a6ham5hnwv62w3tynikyal68l,Nicolai,Flø Jepsen,Nicolai,Flø,N. Flø,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1995-09-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,91.0,right,1.0,active,yes,,Silkeborg,,
a8opuarwq9byw73nhfgvo9nca,Kristall Máni,Ingason,Kristall,Ingason,K. Ingason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2002-01-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,178.0,,right,10.0,active,yes,,,,
adg5dfvzxjrzlz1n2jsfeyx3o,Mads,Agger,,,M. Agger,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-12-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,,,25.0,active,yes,,,,
bb2cldqy0vvcyrrcvj6j0d71l,Atli,Barkarson,Atli,Barkarson,A. Barkarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2001-03-19,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,175.0,,left,21.0,active,yes,,,,
bdxcd38y99nrbv72uh2v4fhg4,Mikkel,Riis Ladefoged,,,M. Ladefoged,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-06-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,201.0,,,19.0,active,no,,,,
bh06w40pwo6dy3cjrw3r2i0ru,Ivan,Nikolov,Ivan,Nikolov,I. Nikolov,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Defender,player,2002-02-17,North Macedonia,1lesyxylc5eza0a4z87t9azcc,180.0,,right,18.0,active,yes,,,,
czpstoiy12awqpasz573ckp91,Daníel Leó,Grétarsson Schmidt,Daníel,Grétarsson,D. Grétarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1995-10-02,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,185.0,76.0,left,4.0,active,yes,,Keflavik,,
d88feog3dgv09oxbzn15xqesq,Tobias,Klysner Breuner,Tobias,Klysner,T. Klysner,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-07-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,74.0,right,,active,yes,,Randers,,
dglnk6pm8tm5cvb9dgqlz6kus,Simon,Sylvest Wæver,,,S. Wæver,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-01-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,3.0,active,yes,,,,
djxtqxvqxd70prbr1gkwjp3sa,Peter,Buch Christiansen,Peter,Christiansen,P. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-12-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,72.0,,20.0,active,no,,,,
dnx2oigmv6rpzp7q7mjka8ems,Kristoffer,Jørgensen,,,K. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-08-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,29.0,active,no,,,,
m9wipuvmznt3r8yie8en7i1g,Gustav,Drest Wagner,Gustav,Wagner,G. Wagner,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-05-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,32.0,active,yes,,,,
ozsu77pdl1qshegexnbjfqvp,Troels,Kløve Hallstrøm,Troels,Kløve,T. Kløve,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1990-10-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,77.0,right,8.0,active,yes,,Horsens,,
s8c0oxnoqt6zi7pi88rwawvd,Jacob,Buus Jacobsen,Jacob,Buus,J. Buus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-03-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,67.0,,,active,yes,,Odense,,
v5l81gxg2i8p5imhugkqiexg,Benjamin,Bruhn Rasmussen,,,B. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2006-06-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,35.0,active,yes,,,,
10lj2qekb1e4c8ful68b1pazt,Tobias,Pajbjerg Anker,Tobias,Anker,T. Anker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-03-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,,left,4.0,active,no,,Herning,,
139g7ilwvcpl519v3scnweg2d,Lucas Tomas,Jensen,Lucas,Jensen,L. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1994-10-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,77.0,right,7.0,active,yes,,Holstebro,,
18vvlxsaoloypja4fdddj687o,Omar,Jebali,Omar,Jebali,O. Jebali,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Defender,player,2000-02-19,Tunisia,2um1icx6ftp1auliaxyw0ou6y,,,,34.0,active,yes,,,,
1w8gujxthv0lfjrn98paa1uga,Carl,Lange,,,C. Lange,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-10-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,10.0,active,yes,,,,
1xnmt5nglgobckvgacol5xfbp,Henrik,Pedersen,Henrik,Pedersen,H. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1978-01-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,no,,,,
27gr6h19dyehzbcu0z0wsz5xx,Rune,Sjælland Frantsen,Rune,Frantsen,R. Frantsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-10-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,both,12.0,active,yes,,,,
2f4y5mi3etkk6brrwcifmbitw,Nicolai,Vistisen,,,N. Vistisen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2002-05-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,16.0,active,no,,,,
2ogyn0qvu3gayxh058iuy7384,Jeppe,Syndergaard Jensen,,,J. Syndergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-11-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
2wwpfsducpmryacr17y8k70iy,Baptiste Jean,Rolland,Baptiste,Rolland,B. Rolland,France,7gww28djs405rfga69smki84o,Defender,player,2003-01-14,France,7gww28djs405rfga69smki84o,,,,6.0,active,no,,,,
40ifyh0wgq2iuozpkgxkw7tre,Benjamin,Smales-Braithwaite,Benni,Smales-Braithwaite,B. Smales-Braithwaite,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2002-04-29,England,1fk5l4hkqk12i7zske6mcqju6,185.0,,right,23.0,active,no,,,,
4co0qum6rrd28hl9pqewjs0t0,Jonathan,Rosengaard,,,J. Rosengaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,26.0,active,yes,,,,
53kw5p6gotrsqc5d3wkiv7fqi,Fabrice,Ndzie Mezama,Fabrice,Ndzie Mezama,F. Mezama,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2002-12-27,Cameroon,4eb9feio6u267dd1jcwaf38mt,,,,,active,no,,,,
5gc4aouty93b7kbin9cpgrdre,Anton,Søjberg Horup,Anton,Sojberg,A. Søjberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-12-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,21.0,active,no,,,,
5hr1cb6e6xb3eyjnau7w4825l,Rasmus,Thellufsen Pedersen,Rasmus,Thellufsen,R. Thellufsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-01-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,70.0,both,22.0,active,yes,,Sæby,,
5nved2kta2hk8103hkyhq33hm,Mattias,Jakobsen,Mattias,Jakobsen,M. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-01-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,3.0,active,no,,,,
6gi9kejni27hjp7b43djczz6d,Philip,Rejnhold Olsen,Philip,Rejnhold,P. Rejnhold,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-03-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,75.0,both,3.0,active,yes,,København,,
6t6k24gn6zwxz1g6c3n4ph0q,Mathias,Haarup,Mathias,Haarup,M. Haarup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-02-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,,,27.0,active,yes,,,,
6xnn9048x2zmwprfsg0lhq61g,Mads,Houkjær,,,M. Houkjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,37.0,active,yes,,,,
6zxcmzp7w6esj54g05tvk7ai1,Kasper,Lunding Jakobsen,Kasper,Lunding,K. Lunding,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-07-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,69.0,left,14.0,active,yes,,,,
78iynnu6cnznv6fxpo4br4mlm,Victor Sylvestre,Mpindi Ekani,Victor,Mpindi,V. Mpindi,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,1997-02-27,Cameroon,4eb9feio6u267dd1jcwaf38mt,190.0,82.0,right,29.0,active,yes,,,,
7ar33yy0wd5ah5o8om1l12pgq,Marcus,Serup Hannesbo,Marcus,Hannesbo,M. Hannesbo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-05-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,69.0,left,11.0,active,yes,,,,
7hjje0m3ssh678vkup0un3zmc,David,Olsen,,,D. Olsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,assistant coach,1973-12-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
7j35sfip0xb51mpa91wzikrh0,Oskar,Øhlenschlæger,,,O. Øhlenschlæger,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-04-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,,both,20.0,active,yes,,,,
868zn7yt4l7ascbl3jju32fis,Mads Lyderik,Christiansen,,,M. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-01-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,15.0,active,no,,,,
8iprpvzdpcoseq7vb0nac3cic,Dario,Pisaturo,,,D. Pisaturo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,28.0,active,yes,,,,
9hf3cqj9cd6m2x4sb05e0n1t5,Oscar Carl,Linnér,Oscar,Linnér,O. Linnér,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1997-02-23,Sweden,1z6l2c33w2kyz9rdefs1d68nb,200.0,84.0,right,,active,yes,,Stockholm,,
9l89n30nejpn2u22ygvchwnze,Lasse,Steffensen,,,L. Steffensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1996-08-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,9.0,active,yes,,,,
9vbxe5gvruap8h546efz3nx1w,Andreas,Rise Kristiansen,,,A. Rise Kristiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,31.0,active,yes,,,,
9y2jqheyw7vuscwsj9yyxuga,Gustav Bonde,Dahl,Gustav,Bonde Dahl,G. Dahl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-03-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,25.0,active,yes,,,,
a7eramyy1bd8msxmg84ctc8ut,Ayo,Simon Okosun,Ayo Simon,Okosun,A. Simon Okosun,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1993-07-21,Germany,36min0qztu8eydwvpv8t1is0m,198.0,85.0,right,8.0,active,yes,,Kopenhagen,,
ag1psg17osvgbq5fz9xo7kmj8,Zean,Peetz Dalügge,Zean,Dalügge,Z. Dalügge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-07-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,19.0,active,no,,,,
alvc454edslfjld3g3wcn7yp6,Tim Erik,Hartzell,Tim,Hartzell,T. Hartzell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2001-10-22,Sweden,1z6l2c33w2kyz9rdefs1d68nb,,,,44.0,active,yes,,,,
anh9yln71anor44xeh5zp9n56,Bo,Zinck,,,B. Zinck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,coach,1979-02-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,,active,yes,,,,
b0yv1pcxifawqx6r1cfqq3otm,Zander,Hyltoft,Zander,Hyltoft,Z. Hyltoft,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-09-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,14.0,active,no,,,,
bubntd7xg8lyqaaw3utf3p8gk,Emil,Adrendrup Nielsen,,,E. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-04-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,17.0,active,no,,,,
bz8d17weyl989ssa4drf9d5ka,Thomas Albert,Christiansen,Thomas,Christiansen,T. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-04-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,18.0,active,yes,,,,
c8btmt9x3j3yhm8sa4tgch34k,Mads Krogsøe,Eriksen,,,M. Eriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2003-10-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,198.0,,right,13.0,active,yes,,,,
dcocgxtuabo0rwzwukvqky9uy,Marcus,Bundgaard Sørensen,Marcus,Bundgaard,M. Bundgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-08-05,Denmark,5adf60vwiw2f2mibyq1k4ex7i,197.0,75.0,right,1.0,active,no,,,,
dery8ktfkfh6kqt9g8tnxk7op,Terence,Baya,Terence,Baya,T. Baya,France,7gww28djs405rfga69smki84o,Defender,player,1998-01-12,France,7gww28djs405rfga69smki84o,181.0,73.0,left,2.0,active,yes,,Longjumeau,,
ef7l91pb4w6yk7lijxjxlievp,Mads,Juul Greve,Mads,Greve,M. Greve,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1989-09-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,,right,5.0,active,yes,,,,
egwhlgopjtjkop7ozy7ltk1cl,Frederik,Lindbøg Børsting,Frederik,Børsting,F. Børsting,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-02-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,74.0,both,6.0,active,yes,,Aalborg,,
eliciww307c6fs2mg347z1iei,Caden Christopher,Clark,Caden,Clark,C. Clark,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-05-27,USA,7hr2f89v44y65dyu9k92vprwn,180.0,68.0,,37.0,active,no,,Medina,,
f2juonp2g71fa38eirs3zmyac,Danny,Beshara,,,D. Beshara,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,30.0,active,yes,,,,
y4dl1rer075c9wz6zhx7skbt,Oscar,Buch,,,O. Buch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-02-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,,,,97.0,active,yes,,,,
